NodeID                                                                 Rank       Score               
user_ethereum_sg                                                       221        0.000021545037      
user_superphiz                                                         222        0.000021527351      
user_adietrichs                                                        223        0.000021284638      
user_nickelodeon_nft                                                   224        0.000021275130      
user_paraswap                                                          225        0.000021195876      
user_BabylonsNFT                                                       226        0.000021125786      
user_DCbuild3r                                                         227        0.000021110865      
user_dop_org                                                           228        0.000020913749      
user_nufiwallet                                                        229        0.000020827693      
user_Beings_Official                                                   230        0.000020736584      
user_NFTNerdsAI                                                        231        0.000020554841      
user_HifiFinance                                                       232        0.000020517458      
user_AnaTech_eth                                                       233        0.000020454840      
user_AltcoinVentures                                                   234        0.000020438047      
user_RaverCrypto                                                       235        0.000020242450      
user_knabugroup                                                        236        0.000020047359      
user_barnabemonnot                                                     237        0.000019970029      
user_Cryptic_Web3                                                      238        0.000019933656      
user_finl_official                                                     239        0.000019899088      
user_rauljordaneth                                                     240        0.000019834170      
user_walless_wallet                                                    241        0.000019822356      
user_josephdelong                                                      242        0.000019742398      
user_L2s_AllDay                                                        243        0.000019620188      
user_tenprotocol                                                       244        0.000019439540      
user_Caromuffet                                                        245        0.000019421350      
user_JohnBlackeyeNFT                                                   246        0.000019271707      
user_AltcoinDailyio                                                    247        0.000019223142      
user_CryptoThro                                                        248        0.000019157804      
user_desolateNFT                                                       249        0.000019099269      
user_SolariansNFT                                                      250        0.000019046164      
user_CyberFrogsNFT                                                     251        0.000018975161      
user_NFTtheft                                                          252        0.000018964446      
user_Crypto___Oracle                                                   253        0.000018902169      
user_NeiroOnEthereum                                                   254        0.000018860191      
user_toady_hawk                                                        255        0.000018846936      
user_Jaclyn_Santos                                                     256        0.000018645958      
user_DannysWeb3                                                        257        0.000018595403      
user_wcoin_io                                                          258        0.000018430741      
user_movementlabsxyz                                                   259        0.000018336499      
user_AyaMiyagotchi                                                     260        0.000018131213      
user_growthepie_eth                                                    261        0.000018091202      
user_SynFuturesDefi                                                    262        0.000017639469      
user_beincrypto                                                        263        0.000017576960      
user_hudsonjameson                                                     264        0.000017560306      
user_RadioAltcoin                                                      265        0.000017541209      
user_0xSunNFT                                                          266        0.000017527245      
user_BasicIncomeFund                                                   267        0.000017452211      
user_bullishNFT                                                        268        0.000017448630      
user_prylabs                                                           269        0.000017431844      
user_MoonlandVerse                                                     270        0.000017387600      
user_cryptocom                                                         271        0.000017352406      
user_nero_eth                                                          272        0.000017335030      
user_BANKSOCIALio                                                      273        0.000017173876      
user_CryptoKuiil                                                       274        0.000017169878      
user_orbitlens                                                         275        0.000017099592      
user_DeGodsNFT                                                         276        0.000017089251      
user_ETHKL1                                                            277        0.000017082496      
user_impossiblefi                                                      278        0.000016456120      
user_matthewchaim                                                      279        0.000016400647      
user_Ethereum_France                                                   280        0.000016382120      
user_MintedNetwork                                                     281        0.000016099137      
user_33NFT                                                             282        0.000016052106      
user_oveitorg                                                          283        0.000015961940      
user_AnonymiceNFT                                                      284        0.000015959695      
user_0xzak                                                             285        0.000015939166      
user_AltcoinGem                                                        286        0.000015927195      
user_axiom_xyz                                                         287        0.000015925692      
user_Defi0xJeff                                                        288        0.000015909480      
user_TobbyKitty                                                        289        0.000015885369      
user_RvCrypto                                                          290        0.000015806207      
user_iamtexture                                                        291        0.000015771085      
user_EthereumMeta                                                      292        0.000015741299      
user_gala_nft2                                                         293        0.000015693217      
user_BTC_Archive                                                       294        0.000015631345      
user_afripay_io                                                        295        0.000015542301      
user_eternauta1337                                                     296        0.000015443565      
user_EthereumPhone                                                     297        0.000015381144      
user_Apes_ETHEREUM                                                     298        0.000015285456      
user_TheNorwegianNFT                                                   299        0.000015276418      
user_Adot_web3                                                         300        0.000015190655      
user_TunaChain                                                         301        0.000015083916      
user_SubQueryNetwork                                                   302        0.000015074533      
user_LukeYoungblood                                                    303        0.000015014828      
user_FvckingMeta                                                       304        0.000014962231      
user_Altcoincall                                                       305        0.000014856448      
user_puffer_unifi                                                      306        0.000014843012      
user_Hyundai_NFT                                                       307        0.000014791746      
user_altcoinguides                                                     308        0.000014757843      
user_AlphaSharksNFT                                                    309        0.000014735638      
user_AtriumNft                                                         310        0.000014644391      
user_nft_papi                                                          311        0.000014630685      
user_xOfferNetwork                                                     312        0.000014574164      
user_EV_Terminal                                                       313        0.000014542395      
user_NFTbank_ai                                                        314        0.000014480115      
user_altcoinGemAlert                                                   315        0.000014453144      
user_ether_fi                                                          316        0.000014412333      
user_EylemCulculoglu                                                   317        0.000014400984      
